Date,Time,Latitude,Longitude,Number_of_Casualties,Road_Surface_Conditions,Weather_Conditions,Light_Conditions,Speed_Limit
2013-10-08,11:47:02,51.406214242245504,0.23838490618731822,1,Frost / ice,Raining,Darkness - lights lit,60
2013-10-09,14:16:53,51.47817347011441,-0.15525061457228184,4,Frost / ice,Snowing,Darkness - lights lit,50
2013-10-09,00:47:21,51.584899556737604,0.2877579115772396,3,Frost / ice,Fine,Daylight,20
2013-10-09,07:59:16,51.45035358191827,-0.3274713492770778,4,Flood (Over 3cm of water),Fog,Darkness - lights lit,50
2013-10-09,19:52:56,51.671092911913206,0.07149212955786288,5,Dry,Fine,Daylight,70
2013-10-09,02:51:44,51.337782820507485,-0.07279254615424857,5,Snow,Other,Darkness - lights lit,30
2013-10-09,08:25:41,51.44832167901794,0.15352047574790673,3,Dry,Fine,Daylight,70
2013-10-09,01:19:18,51.58358164937137,-0.1185835835148592,1,Snow,Fog,Daylight,50
2013-10-09,04:43:30,51.390394706264594,0.12715090828994502,1,Wet / Damp,Raining,Darkness - lights unlit,60
2013-10-09,16:52:38,51.56256525369187,0.24413497171814247,1,Snow,Fog,Darkness - lights lit,20
2013-10-10,08:47:38,51.36568678329094,0.08583541291206986,4,Wet / Damp,Fog,Darkness - lights unlit,50
2013-10-10,13:36:42,51.32239211394467,0.12087542897465953,5,Frost / ice,Fog,Darkness - lights unlit,30
2013-10-10,00:22:55,51.34840628669946,-0.4462596549873151,4,Dry,Fine,Darkness - lights lit,50
2013-10-10,06:08:12,51.67199391325366,-0.3360338702141755,2,Frost / ice,Raining,Darkness - lights unlit,60
2013-10-10,00:08:10,51.52070035317582,0.27944299240287496,2,Dry,Raining,Darkness - lights unlit,40
2013-10-10,01:02:09,51.61853831019186,0.05454960302991552,3,Snow,Fine,Darkness - lights unlit,60
2013-10-10,01:39:34,51.43306180036202,-0.050840786151196304,2,Dry,Fine,Darkness - lights unlit,60
2013-10-10,23:40:16,51.537063459154176,-0.20641890128283996,1,Snow,Fine,Daylight,60
2013-10-10,23:17:40,51.497980853482,-0.46448879903446566,3,Dry,Other,Darkness - lights lit,20
2013-10-11,05:56:38,51.67829518376092,-0.204691273628692,5,Wet / Damp,Other,Darkness - lights lit,70
2013-10-11,09:37:30,51.599029854421644,-0.10086970136833928,5,Snow,Fog,Darkness - lights unlit,50
2013-10-11,05:54:52,51.592217052598635,-0.33083239249049057,2,Frost / ice,Other,Darkness - lights lit,30
2013-10-11,00:52:39,51.31854130777371,-0.36149056698093396,2,Frost / ice,Fine,Daylight,40
2013-10-11,17:26:06,51.51986786760148,-0.0932667589139865,5,Frost / ice,Fine,Darkness - lights unlit,40
2013-10-11,04:44:25,51.486796581560725,-0.031276611497964846,2,Frost / ice,Fine,Darkness - lights unlit,70
2013-10-11,06:00:38,51.67113690664248,-0.3080656649163801,2,Wet / Damp,Raining,Darkness - lights unlit,20
2013-10-11,00:17:53,51.402936795275814,-0.030088420435029573,4,Wet / Damp,Raining,Daylight,30
2013-10-11,12:55:11,51.40793338131644,0.22027197109943597,5,Flood (Over 3cm of water),Other,Darkness - lights lit,70
2013-10-12,23:25:07,51.4645384995526,-0.12146139358291697,5,Flood (Over 3cm of water),Snowing,Daylight,40
2013-10-12,08:08:40,51.39734788536255,0.18591213566974518,2,Flood (Over 3cm of water),Snowing,Darkness - lights lit,30
2013-10-12,19:24:36,51.3516735671235,0.24181715562665484,1,Flood (Over 3cm of water),Fine,Daylight,30
2013-10-12,09:42:04,51.642965938660325,-0.4260847768503314,4,Dry,Raining,Daylight,50
2013-10-12,22:42:00,51.523310609761566,-0.42335073627456243,1,Snow,Fog,Darkness - lights unlit,20
2013-10-12,11:18:54,51.64454508758263,-0.11916465368991885,2,Frost / ice,Other,Darkness - lights unlit,60
2013-10-12,18:55:16,51.63245390616148,-0.02951804454583784,5,Dry,Raining,Darkness - lights unlit,60
2013-10-12,11:07:05,51.412816941915864,-0.1592932284279766,1,Wet / Damp,Fine,Daylight,70
2013-10-12,00:35:59,51.51909497772971,-0.23883938366599755,3,Frost / ice,Fine,Daylight,40
2013-10-13,13:35:40,51.333287081096024,0.012795292900924737,1,Snow,Snowing,Darkness - lights lit,40
2013-10-13,22:03:56,51.666100753612305,-0.49833479012006376,5,Snow,Fine,Daylight,20
2013-10-13,21:22:56,51.46170508602606,0.274458624690994,2,Wet / Damp,Fine,Darkness - lights lit,50
2013-10-13,04:04:38,51.45747047355561,-0.31433672944958224,1,Frost / ice,Fog,Darkness - lights unlit,40
2013-10-13,16:57:55,51.42110214824718,0.23367901486640574,2,Flood (Over 3cm of water),Other,Darkness - lights unlit,70
2013-10-13,13:06:44,51.48426549788428,-0.4127882043723952,4,Frost / ice,Fog,Daylight,70
2013-10-13,03:20:21,51.40070375461818,-0.3095302543643419,3,Frost / ice,Snowing,Darkness - lights lit,70
2013-10-13,01:52:52,51.44994090911872,-0.31210103912999965,5,Snow,Raining,Darkness - lights lit,70
2013-10-13,18:39:23,51.61997881943395,0.29692232336051694,5,Wet / Damp,Snowing,Darkness - lights unlit,70
2013-10-14,20:29:15,51.63370220143407,-0.49631956341929245,2,Frost / ice,Fine,Daylight,40
2013-10-14,06:31:04,51.4216729910514,0.011710567442796638,3,Dry,Other,Darkness - lights lit,30
2013-10-14,14:12:17,51.487605772221116,0.19574926484868227,5,Dry,Fine,Darkness - lights lit,20
2013-10-14,08:23:52,51.64952791051202,0.03781892321978941,1,Wet / Damp,Other,Darkness - lights lit,60
2013-10-14,17:04:57,51.321069332731874,-0.20981294542644463,5,Flood (Over 3cm of water),Other,Darkness - lights unlit,20
2013-10-14,20:33:44,51.65565798479832,0.2666474901623479,1,Frost / ice,Other,Daylight,70
2013-10-14,14:17:28,51.38767373826093,0.2148166036712329,5,Frost / ice,Raining,Darkness - lights lit,60
2013-10-14,23:28:37,51.57141569768575,-0.15283606380038578,1,Snow,Snowing,Daylight,30
2013-10-14,00:15:01,51.53302067855384,-0.04133720591106921,4,Frost / ice,Raining,Darkness - lights lit,50
2013-10-15,23:13:17,51.5211762992757,0.27401535024419266,2,Flood (Over 3cm of water),Raining,Darkness - lights unlit,60
2013-10-15,00:48:01,51.64374408990113,0.2860482895411761,4,Frost / ice,Raining,Daylight,30
2013-10-15,08:17:43,51.340628857457865,-0.1401413794256382,1,Frost / ice,Fog,Darkness - lights lit,50
2013-10-15,01:33:42,51.438811210130254,0.17788002251447088,2,Snow,Fog,Darkness - lights unlit,30
2013-10-15,00:22:58,51.515301098537904,-0.2584158184368509,3,Dry,Fog,Darkness - lights unlit,50
2013-10-15,23:06:08,51.62451554157842,-0.20254970165546826,1,Dry,Raining,Darkness - lights unlit,40
2013-10-15,19:46:26,51.38657723336467,-0.368142493607819,5,Flood (Over 3cm of water),Fine,Darkness - lights lit,70
2013-10-15,12:33:21,51.621171936549715,-0.33265232577861575,5,Wet / Damp,Fog,Darkness - lights unlit,50
2013-10-15,16:27:31,51.459855392997575,0.025498641807487177,3,Wet / Damp,Fog,Darkness - lights unlit,60
2013-10-15,20:09:32,51.375565542573476,-0.09137470559433525,4,Snow,Raining,Darkness - lights unlit,50
2013-10-16,10:54:15,51.60359457617739,-0.3150945114995177,1,Frost / ice,Snowing,Darkness - lights unlit,20
2013-10-16,17:33:32,51.33635956058982,-0.17767230691067792,5,Snow,Fine,Darkness - lights unlit,50
2013-10-16,13:56:50,51.50590694963018,-0.20145323210905458,2,Dry,Other,Darkness - lights lit,30
2013-10-16,06:14:59,51.32555031354475,0.2898881636282674,3,Flood (Over 3cm of water),Other,Daylight,60
2013-10-16,14:20:28,51.44256714206311,0.18285266976910353,4,Wet / Damp,Fine,Darkness - lights lit,70
2013-10-16,17:02:40,51.540430719602554,-0.18962693329294056,4,Frost / ice,Raining,Darkness - lights lit,40
2013-10-16,01:16:43,51.522446216594886,0.23113326311682647,2,Wet / Damp,Snowing,Darkness - lights lit,70
2013-10-16,23:44:33,51.46186216716187,-0.22589168669746307,2,Dry,Snowing,Daylight,40
2013-10-16,03:30:32,51.47161919758884,0.034321210187887585,3,Frost / ice,Other,Daylight,30
2013-10-17,08:30:07,51.39070782134031,0.27331999734569,2,Dry,Snowing,Darkness - lights unlit,40
2013-10-17,18:15:56,51.48235303536964,-0.18777690880915815,5,Wet / Damp,Other,Daylight,60
2013-10-17,13:03:14,51.681301942288336,0.04390797208394703,4,Wet / Damp,Fog,Darkness - lights lit,30
2013-10-17,17:36:22,51.64018116711352,-0.26326095114989345,2,Dry,Raining,Darkness - lights unlit,60
2013-10-17,19:32:34,51.358093147630534,-0.2869501475216203,1,Frost / ice,Snowing,Daylight,40
2013-10-17,15:39:04,51.311912314928364,-0.0406746668547584,2,Dry,Raining,Darkness - lights lit,70
2013-10-17,14:56:15,51.67340972508666,0.28341167842657455,4,Frost / ice,Fog,Darkness - lights unlit,40
2013-10-17,02:02:29,51.5106998999523,-0.137492921023864,5,Snow,Fine,Darkness - lights unlit,20
2013-10-17,19:45:54,51.515135129259725,0.2501095762532646,2,Snow,Fine,Darkness - lights unlit,30
2013-10-18,07:37:44,51.61228719828261,0.23149081619580936,5,Frost / ice,Fine,Darkness - lights lit,50
2013-10-18,11:50:24,51.42587558954853,-0.2969899101240042,1,Dry,Other,Darkness - lights unlit,30
2013-10-18,10:22:24,51.4927630275344,-0.17854447433253806,4,Frost / ice,Other,Darkness - lights lit,60
2013-10-18,23:16:31,51.6874651652587,0.014641982795346453,3,Wet / Damp,Fine,Daylight,40
2013-10-18,06:44:59,51.568859474772964,-0.08556329247088668,4,Dry,Fog,Darkness - lights unlit,70
2013-10-18,13:19:35,51.361498012798315,-0.42323317610946054,3,Frost / ice,Other,Daylight,20
2013-10-18,00:24:22,51.35329069919374,0.2949584241017267,3,Wet / Damp,Fine,Darkness - lights unlit,70
2013-10-18,22:37:21,51.3817059033332,0.10212320096902405,4,Flood (Over 3cm of water),Raining,Darkness - lights unlit,30
2013-10-18,22:43:08,51.60668466976829,-0.14984476942023056,3,Wet / Damp,Fine,Darkness - lights unlit,70
2013-10-19,11:16:21,51.41815080153624,-0.0054651602669669175,5,Frost / ice,Fine,Darkness - lights lit,60
2013-10-19,19:48:09,51.30855553867003,-0.4299417461870159,1,Dry,Raining,Daylight,20
2013-10-19,03:56:15,51.67766974540227,-0.10375867704831199,2,Dry,Other,Darkness - lights unlit,20
2013-10-19,01:43:11,51.367885366557964,0.24466593265399028,3,Snow,Raining,Darkness - lights unlit,20
2013-10-19,23:10:34,51.303823274459226,0.21728076644398264,3,Frost / ice,Other,Darkness - lights lit,40
2013-10-19,23:28:38,51.394852640953324,-0.2300953236134835,4,Wet / Damp,Fog,Darkness - lights unlit,60
2013-10-19,22:15:58,51.39401151484725,-0.07490570894292892,5,Wet / Damp,Other,Darkness - lights lit,20
2013-10-19,18:28:57,51.46880210033829,0.05790681927011743,2,Frost / ice,Snowing,Darkness - lights unlit,70
2013-10-19,13:14:05,51.668155932600015,-0.2279925864736757,3,Wet / Damp,Other,Daylight,70
2013-10-20,06:28:03,51.65167396711164,-0.4480966255248492,5,Flood (Over 3cm of water),Snowing,Darkness - lights lit,70
2013-10-20,16:25:23,51.48275782199297,-0.09564667462575621,2,Snow,Other,Darkness - lights lit,40
2013-10-20,08:20:24,51.46435996199672,-0.018691411341330844,4,Dry,Raining,Darkness - lights unlit,40
2013-10-20,13:47:10,51.52200363458994,-0.4953267199027918,3,Wet / Damp,Other,Daylight,40
2013-10-20,08:32:14,51.397381604788706,-0.4235397011691755,4,Flood (Over 3cm of water),Fine,Darkness - lights unlit,30
2013-10-20,00:08:35,51.320873996786545,-0.3341674851246782,4,Frost / ice,Other,Darkness - lights lit,70
2013-10-20,18:32:07,51.675689654468485,-0.22155817040725267,3,Wet / Damp,Raining,Darkness - lights unlit,40
2013-10-20,12:50:16,51.374679593950866,-0.06715902173553567,5,Frost / ice,Raining,Daylight,60
2013-10-20,19:57:13,51.37936029169828,-0.2649256649922678,5,Flood (Over 3cm of water),Other,Darkness - lights lit,50
2013-10-21,16:19:15,51.48898413154158,-0.279052948474797,4,Flood (Over 3cm of water),Other,Daylight,30
2013-10-21,07:44:16,51.49664533793613,0.19547947505046548,4,Dry,Other,Daylight,20
2013-10-21,20:31:10,51.30737368388029,-0.383959487358859,1,Frost / ice,Fog,Darkness - lights lit,40
2013-10-21,06:42:42,51.359181895509586,-0.10363189346211177,2,Snow,Snowing,Daylight,70
2013-10-21,01:40:08,51.4512619274243,0.26225977354890884,4,Dry,Other,Darkness - lights unlit,30
2013-10-21,02:13:07,51.57349227740421,1.0599292836643848e-05,4,Frost / ice,Other,Darkness - lights lit,30
2013-10-21,17:22:12,51.391367382732774,0.07376438391555085,2,Frost / ice,Snowing,Daylight,60
2013-10-21,00:55:32,51.46920577849671,-0.15501040688751427,3,Flood (Over 3cm of water),Fine,Daylight,20
2013-10-21,18:25:23,51.52293802588659,-0.4840542663042243,5,Flood (Over 3cm of water),Fog,Darkness - lights unlit,50
2013-10-22,10:49:50,51.65543699784932,0.01690429469376431,3,Frost / ice,Fog,Darkness - lights unlit,50
2013-10-22,02:44:33,51.43042820093085,0.005539425142499277,2,Flood (Over 3cm of water),Fine,Darkness - lights unlit,70
2013-10-22,22:55:42,51.35342330634539,-0.4116578908293335,2,Frost / ice,Snowing,Darkness - lights unlit,30
2013-10-22,23:49:21,51.49570889035904,-0.1302722291002948,1,Frost / ice,Snowing,Daylight,30
2013-10-22,10:07:24,51.59868864067363,0.23226315573252032,1,Dry,Raining,Daylight,20
2013-10-22,09:49:00,51.34394390282109,-0.33593213442241987,5,Dry,Snowing,Daylight,70
2013-10-22,01:23:53,51.469873396678786,-0.13112099629271173,4,Snow,Fog,Darkness - lights lit,30
2013-10-22,20:22:04,51.30711405650499,-0.13111745183958368,2,Dry,Raining,Daylight,40
2013-10-22,04:21:29,51.3134236726589,0.14860917451811073,1,Wet / Damp,Other,Darkness - lights lit,50
2013-10-23,00:01:06,51.493181345286665,0.15966069626355572,3,Wet / Damp,Other,Daylight,70
2013-10-23,12:34:06,51.41927891926037,0.10741553573071361,1,Flood (Over 3cm of water),Other,Darkness - lights unlit,40
2013-10-23,02:05:33,51.638042919602164,-0.20763667264938102,3,Wet / Damp,Raining,Daylight,60
2013-10-23,22:23:59,51.54086172245058,-0.44237045998518393,1,Dry,Fog,Darkness - lights lit,30
2013-10-23,19:29:12,51.4815731846972,-0.2204136182207887,3,Snow,Snowing,Darkness - lights unlit,20
2013-10-23,16:34:18,51.463174148421714,0.04383296101707168,1,Frost / ice,Raining,Daylight,60
2013-10-23,10:41:38,51.49889819207583,0.0621972595912611,1,Snow,Fog,Darkness - lights lit,60
2013-10-23,03:16:12,51.31617553248506,0.27200016758137524,5,Dry,Snowing,Daylight,20
2013-10-23,13:37:16,51.65711734256826,-0.13708701484503316,4,Dry,Fine,Darkness - lights unlit,60
2013-10-23,16:15:31,51.69932126229359,0.00594846635223234,2,Dry,Fog,Darkness - lights lit,40
2013-10-24,03:35:40,51.372594849943475,-0.06864730342197461,4,Flood (Over 3cm of water),Fine,Darkness - lights unlit,60
2013-10-24,04:42:12,51.348153185909844,-0.3795051519094101,5,Wet / Damp,Other,Darkness - lights lit,20
2013-10-24,15:47:07,51.35743098537944,-0.13103802229429112,3,Dry,Other,Darkness - lights unlit,50
2013-10-24,17:03:51,51.56441082329375,-0.06413187624880456,4,Frost / ice,Fog,Darkness - lights lit,30
2013-10-24,06:50:48,51.56457633538031,0.2605996848338069,2,Wet / Damp,Fine,Darkness - lights lit,20
2013-10-24,09:09:26,51.639169664911364,-0.20676875647283516,2,Wet / Damp,Raining,Daylight,40
2013-10-24,07:42:57,51.600730555370504,0.28407928248638226,3,Flood (Over 3cm of water),Snowing,Darkness - lights unlit,40
2013-10-24,09:02:47,51.47987586934774,-0.06615994078073245,2,Snow,Other,Daylight,50
2013-10-24,04:46:14,51.545142144626126,-0.30602460535755394,5,Wet / Damp,Other,Darkness - lights unlit,40
2013-10-25,11:49:58,51.575313868147205,-0.34666849038735376,4,Wet / Damp,Other,Darkness - lights unlit,20
2013-10-25,16:26:39,51.50509458811409,-0.3866440661918146,2,Dry,Other,Daylight,40
2013-10-25,03:49:58,51.49026039378065,-0.13765370354123757,4,Frost / ice,Fog,Darkness - lights lit,50
2013-10-25,18:09:24,51.55803897825706,-0.4824588561688614,1,Dry,Fog,Darkness - lights unlit,50
2013-10-25,04:52:38,51.522989819590265,-0.14396377334810767,4,Frost / ice,Fine,Darkness - lights lit,70
2013-10-25,16:58:04,51.557576922134366,0.2907237537247571,3,Wet / Damp,Raining,Darkness - lights unlit,60
2013-10-25,12:17:17,51.54514190958535,0.03608543657781327,5,Frost / ice,Fine,Daylight,60
2013-10-25,18:11:37,51.587678624205466,0.10782889696032383,2,Dry,Raining,Darkness - lights lit,40
2013-10-25,00:02:58,51.55712140351315,-0.40479568742538996,5,Dry,Fog,Daylight,40
2013-10-26,23:53:26,51.50789699457491,-0.12151931080792733,4,Snow,Other,Darkness - lights unlit,70
2013-10-26,04:45:18,51.572718724513756,-0.27102151917942885,2,Flood (Over 3cm of water),Fine,Daylight,40
2013-10-26,06:16:56,51.47979278607417,0.2152780223912235,5,Snow,Raining,Darkness - lights unlit,40
2013-10-26,00:13:18,51.39666849038904,-0.35496602238887,3,Wet / Damp,Snowing,Darkness - lights lit,60
2013-10-26,02:06:41,51.300567288053564,-0.1330133382906064,1,Frost / ice,Raining,Darkness - lights lit,20
2013-10-26,07:02:43,51.52398565885834,-0.029561825323489777,1,Dry,Fine,Daylight,70
2013-10-26,00:46:35,51.536262090643454,-0.08876712673717391,3,Dry,Fog,Daylight,20
2013-10-26,12:34:24,51.68881958591029,0.16419482237632588,1,Dry,Other,Darkness - lights lit,20
2013-10-26,20:13:53,51.44459133363771,-0.3148374629442877,3,Dry,Snowing,Daylight,70
2013-10-27,00:51:24,51.45765329713132,-0.19808711166104698,4,Wet / Damp,Fine,Daylight,60
2013-10-27,21:17:26,51.380719832536876,0.13366743725916208,3,Flood (Over 3cm of water),Fog,Darkness - lights lit,20
2013-10-27,00:12:11,51.32821371809493,-0.07754287061055609,1,Snow,Raining,Darkness - lights unlit,70
2013-10-27,00:18:49,51.609121797144695,-0.17830609148163412,4,Snow,Fog,Daylight,20
2013-10-27,07:47:02,51.39987242573573,-0.4764459882041348,3,Dry,Fog,Daylight,60
2013-10-27,00:26:45,51.54356194441202,0.10270833921248756,3,Dry,Other,Darkness - lights lit,30
2013-10-27,21:31:46,51.575109214218195,0.27774566237340825,4,Frost / ice,Fine,Darkness - lights unlit,40
2013-10-27,12:15:30,51.48849467491666,-0.0037703924091919694,2,Dry,Fog,Darkness - lights unlit,40
2013-10-27,08:07:45,51.65054084521088,0.18523297655103566,1,Snow,Raining,Daylight,30
2013-10-28,08:58:50,51.47751793639189,-0.0864994054440591,2,Frost / ice,Raining,Daylight,50
2013-10-28,19:01:09,51.4139634492167,-0.3146552276613083,4,Frost / ice,Other,Darkness - lights unlit,20
2013-10-28,04:13:07,51.65840620918465,-0.48844631661188365,4,Dry,Fog,Daylight,30
2013-10-28,07:09:51,51.64462571369999,0.022718614071991383,5,Frost / ice,Raining,Darkness - lights unlit,20
2013-10-28,19:36:50,51.36561597883056,-0.10551292140140428,5,Flood (Over 3cm of water),Raining,Daylight,30
2013-10-28,11:04:27,51.310384407341566,0.1256785176700812,4,Dry,Other,Daylight,70
2013-10-28,00:14:53,51.335994222539846,0.055745933948243676,5,Flood (Over 3cm of water),Fog,Darkness - lights lit,70
2013-10-28,05:29:33,51.414618959421524,0.29036189456525185,3,Dry,Other,Darkness - lights unlit,40
2013-10-28,01:10:39,51.68890392069669,-0.09174993327036818,2,Flood (Over 3cm of water),Fog,Darkness - lights unlit,20
2013-10-29,05:47:43,51.52340646126433,-0.1582601682615925,4,Dry,Raining,Daylight,70
2013-10-29,14:16:55,51.44930469281171,-0.270608248448564,3,Snow,Fine,Darkness - lights lit,70
2013-10-29,19:09:28,51.6554864378451,-0.1185109665669804,1,Dry,Raining,Darkness - lights unlit,60
2013-10-29,16:47:10,51.4812545325914,0.19829718249833772,1,Snow,Fine,Daylight,40
2013-10-29,00:25:15,51.42609545136041,-0.466048219366607,5,Wet / Damp,Fog,Daylight,40
2013-10-29,04:03:25,51.67648781149826,0.282320037828951,5,Wet / Damp,Fog,Darkness - lights lit,40
2013-10-29,15:37:20,51.639807066477076,0.2946457554462385,3,Dry,Snowing,Darkness - lights unlit,20
2013-10-29,01:33:06,51.63746735016778,-0.021742897129678584,1,Snow,Fog,Darkness - lights unlit,50
2013-10-29,08:39:46,51.504913897220085,-0.2347646370436789,4,Snow,Fog,Daylight,30
2013-10-30,07:28:48,51.61577535952618,-0.32156082534238095,2,Frost / ice,Snowing,Daylight,30
2013-10-30,23:04:47,51.37174134370582,-0.27880768345209694,5,Frost / ice,Fine,Darkness - lights lit,70
2013-10-30,05:45:11,51.5292891830225,-0.45991565879602253,3,Flood (Over 3cm of water),Fog,Darkness - lights unlit,60
2013-10-30,15:16:02,51.69353836913902,-0.11991123321331293,5,Frost / ice,Other,Darkness - lights unlit,50
2013-10-30,05:33:59,51.416383372207186,-0.45414058330847534,3,Dry,Fog,Darkness - lights lit,40
